Serial Number,CountAbsence,DaysAbsenceAvg,Leave,MonthPerLoan,CountLoan,Year Counts,AllCounts,Last Duration,NumCer,LastDuration,AttendCount,MaxLevel,Other,EDU,BUSINESS,Finance,ENG_IND,Law,COM,Science,ENG_PET/CHEM,ENG_COM/ELEC,CHEM,ENG_CIVIL,Social,Languages,ENG_OTHER,ENG_CHEM,ENG_ENV,Inst,Hire type,Source,WorkDuration
934,6.923076923076923,1.3444444444444446,0.0,43.0,1.0,,,,1.0,28.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,26.0
935,2.2,4.212121212121212,1.0,10.0,1.0,,,,1.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
936,7.1923076923076925,1.6042780748663101,0.0,186.0,1.0,,,,2.0,23.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,26.0
937,0.0,0.0,1.0,,,,,,1.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0
938,0.0,0.0,1.0,29.0,1.0,,,,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0
939,0.0,0.0,1.0,29.0,1.0,,,,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0
940,0.0,0.0,1.0,,,,,,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0
941,3.2,1.3333333333333333,1.0,,,,,,1.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
942,0.0,0.0,1.0,,,,,,1.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0
943,0.0,0.0,1.0,,,,,,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0
944,3.6,1.0925925925925926,1.0,14.0,1.0,,,,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
945,0.0,0.0,1.0,,,,,,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0
946,1.8,1.3703703703703705,1.0,,,,,,1.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
947,1.3333333333333333,1.4,1.0,,,,,,1.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
948,2.533333333333333,1.1842105263157894,1.0,,,,,,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
949,2.933333333333333,1.0909090909090908,1.0,39.0,1.0,,,,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
950,1.6666666666666667,1.88,1.0,,,,,,1.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
951,8.0,1.3509615384615385,0.0,114.0,1.0,,,,2.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
952,2.8846153846153846,2.0,0.0,134.0,1.0,,,,3.0,21.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
953,2.2,1.3333333333333333,1.0,,,,,,1.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0
954,2.6875,1.372093023255814,1.0,,,,,,3.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,16.0
956,7.6923076923076925,1.415,0.0,141.0,1.0,,,,1.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.0
957,0.0,0.0,1.0,,,,,,1.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,9.0
958,5.961538461538462,1.5741935483870968,0.0,159.0,1.0,,,,1.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,Inexperienced Hire,,26.0
959,8.307692307692308,1.2638888888888888,0.0,93.0,2.0,,,,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.0
960,11.26923076923077,3.2286689419795223,0.0,174.0,1.0,1.0,5.0,7.0,3.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
962,0.0,0.0,1.0,22.0,1.0,1.0,2.0,0.0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,12.0
963,3.45,1.7536231884057971,1.0,58.5,2.0,1.0,2.0,4.0,1.0,22.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,20.0
964,0.0,0.0,1.0,,,,,,2.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,10.0
965,2.6153846153846154,1.5441176470588236,0.0,63.0,2.0,,,,3.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
966,3.3846153846153846,1.4318181818181819,0.0,26.0,1.0,,,,2.0,19.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
969,3.8461538461538463,1.78,0.0,108.0,1.0,,,,1.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
970,9.192307692307692,1.096234309623431,0.0,90.5,2.0,,,,1.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
972,7.1923076923076925,1.4331550802139037,0.0,188.0,1.0,1.0,3.0,12.0,2.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,26.0
973,0.0,0.0,1.0,,,,,,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0
974,1.631578947368421,2.5806451612903225,1.0,51.0,1.0,,,,1.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,19.0
977,0.23076923076923078,4.0,1.0,,,,,,1.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACAD,,,13.0
978,0.0,0.0,1.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,9.0
979,7.846153846153846,1.2794117647058822,0.0,168.0,1.0,1.0,1.0,11.0,2.0,24.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
980,11.538461538461538,1.09,0.0,96.0,1.0,,,,1.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,26.0
982,0.0,0.0,1.0,,,,,,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0
983,0.0,0.0,1.0,,,,,,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,8.0
986,4.653846153846154,1.884297520661157,0.0,47.0,1.0,,,,2.0,26.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
987,2.6,1.6538461538461537,1.0,41.0,1.0,,,,2.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,20.0
990,1.2142857142857142,1.0,1.0,30.0,1.0,,,,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,14.0
992,0.0,0.0,1.0,,,,,,1.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CAMP,,,10.0
993,0.0,0.0,1.0,,,,,,1.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,10.0
995,9.115384615384615,1.0253164556962024,0.0,,,,,,2.0,24.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,26.0
998,9.461538461538462,1.4146341463414633,0.0,,,,,,3.0,20.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,26.0
999,0.0,0.0,1.0,,,,,,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,8.0
1000,6.48,1.5185185185185186,0.0,39.0,2.0,,,,2.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,,25.0
1008,7.12,1.4157303370786516,0.0,23.0,1.0,,,,2.0,24.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1009,11.0,1.3963636363636365,0.0,52.0,1.0,,,,2.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1010,5.88,1.4625850340136055,0.0,83.5,2.0,,,,1.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1011,5.96,2.087248322147651,0.0,130.0,1.0,,,,1.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1012,4.608695652173913,1.9528301886792452,1.0,40.0,2.0,,,,1.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,23.0
1013,17.24,1.2389791183294663,0.0,167.0,1.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1014,4.68,1.8803418803418803,0.0,75.0,2.0,,,,1.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1015,6.12,1.7516339869281046,0.0,87.5,2.0,,,,2.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1016,10.88,1.9522058823529411,0.0,106.0,1.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1017,7.48,1.2513368983957218,0.0,150.0,1.0,1.0,1.0,5.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1018,8.4,1.5047619047619047,0.0,187.0,1.0,,,,2.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1019,13.6,1.1588235294117648,0.0,90.5,2.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1020,9.92,1.4274193548387097,0.0,93.5,2.0,,,,1.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1021,11.0,1.48,0.0,37.0,1.0,,,,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0
1022,15.8,1.4987341772151899,0.0,60.0,1.0,,,,1.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1023,11.08,1.7942238267148014,0.0,174.0,1.0,,,,1.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1024,7.92,1.595959595959596,0.0,91.5,2.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1025,10.88,1.2794117647058822,0.0,188.0,1.0,,,,2.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1026,8.0,1.505,0.0,170.0,1.0,,,,1.0,27.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1027,7.4,1.4972972972972973,0.0,188.0,1.0,,,,2.0,25.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1028,2.36,1.7457627118644068,0.0,161.0,1.0,,,,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0
1029,4.16,1.4807692307692308,0.0,188.0,1.0,,,,2.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1030,6.48,1.4444444444444444,0.0,134.0,1.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1031,6.36,1.6540880503144655,0.0,50.0,1.0,,,,3.0,26.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1032,9.6,1.375,0.0,38.0,1.0,,,,2.0,29.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1033,4.72,1.7372881355932204,0.0,179.0,1.0,,,,2.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1034,5.4,2.2074074074074073,0.0,,,,,,1.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0
1035,1.4285714285714286,2.1,1.0,43.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,14.0
1036,0.0,0.0,1.0,22.0,1.0,,,,1.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,11.0
1037,0.0,0.0,1.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,8.0
1039,0.0,0.0,1.0,,,,,,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,8.0
1040,8.96,1.375,0.0,93.0,2.0,,,,1.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1041,1.2142857142857142,1.3529411764705883,1.0,,,,,,1.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,14.0
1042,8.56,1.3317757009345794,0.0,,,,,,2.0,26.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1043,0.0,0.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,8.0
1044,0.7857142857142857,3.1818181818181817,1.0,27.0,2.0,,,,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,14.0
1049,0.9166666666666666,2.3636363636363638,1.0,37.0,1.0,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,12.0
1050,2.96,2.2567567567567566,0.0,87.0,2.0,,,,3.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1051,9.4,1.2553191489361701,0.0,188.0,1.0,,,,1.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1052,0.0,0.0,1.0,,,,,,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,8.0
1053,0.2857142857142857,2.75,1.0,51.0,1.0,,,,2.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,14.0
1055,0.0,0.0,1.0,,,,,,2.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,8.0
1056,10.52,1.0760456273764258,0.0,70.0,1.0,,,,2.0,20.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1057,7.44,1.3333333333333333,0.0,171.0,1.0,,,,2.0,18.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1059,7.4,2.5135135135135136,0.0,30.0,2.0,,,,2.0,18.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,25.0
1062,1.4615384615384615,1.368421052631579,1.0,41.0,1.0,,,,2.0,9.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,13.0
1063,1.2307692307692308,1.25,1.0,50.0,1.0,,,,2.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,13.0
1065,2.52,2.746031746031746,0.0,47.0,1.0,,,,2.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1066,0.42857142857142855,1.1666666666666667,1.0,,,,,,1.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.0
1067,9.44,1.2203389830508475,0.0,78.0,2.0,,,,2.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,,,25.0
1068,0.0,0.0,1.0,,,,,,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,9.0
1069,3.16,1.9367088607594938,0.0,67.5,2.0,,,,1.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1070,10.96,1.2335766423357664,0.0,59.5,2.0,,,,1.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1071,4.105263157894737,1.794871794871795,1.0,119.0,1.0,,,,2.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,19.0
1073,4.88,1.9098360655737705,0.0,3.0,1.0,,,,2.0,26.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
1074,6.904761904761905,1.3172413793103448,1.0,35.0,1.0,,,,1.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,21.0
1075,9.76,1.2663934426229508,0.0,150.0,1.0,,,,1.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,,,25.0
1076,0.0,0.0,1.0,31.0,1.0,,,,1.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACAD,,,12.0
1077,0.5384615384615384,2.0,1.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,13.0
1078,0.0,0.0,1.0,,,,,,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,,,9.0
1079,6.2,1.5935483870967742,0.0,141.0,1.0,,,,2.0,20.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,,,25.0
